MAL_ID,Name,MAL Score,English name,Type,Episodes,Studios,Source,Duration,Rating,Year,Stats Score,Action,Comedy,Drama,Fantasy,Historical,Horror,Kids,Magic,Music,Parody,Romance,School,Sci-Fi,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life
38058,Oi-san to 40 no Monogatari,0,Unknown,ONA,41,Marui Group,Original,6,G - All Ages,2018,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37630,Washimo 6th Season,0,Unknown,TV,42,Unknown,Picture book,10,G - All Ages,2018,4.36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37739,Future Card Shin Buddyfight,6.44,Future Card Buddyfight Ace,TV,47,OLM#Xebec,Card game,24,PG - Children,2018,6.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37292,Fei Ren Zai,7.11,Unknown,ONA,48,Fenz#Tencent Penguin Pictures,Manga,5,PG-13 - Teens 13 or older,2018,7.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36593,Hug tto! Precure,7.72,Unknown,TV,49,Toei Animation,Original,24,G - All Ages,2018,7.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37324,Youkai Watch: Shadow Side,6.58,Unknown,TV,49,OLM,Game,24,G - All Ages,2018,6.76,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38235,Inazuma Eleven: Orion no Kokuin,6.79,Unknown,TV,49,OLM,Game,23,G - All Ages,2018,6.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37023,Layton Mystery Tanteisha: Katri no Nazotoki File,7.26,Unknown,TV,50,LIDENFILMS,Game,23,PG - Children,2018,7.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37204,Aikatsu Friends!,7.1,Unknown,TV,50,Bandai Namco Pictures,Game,24,PG - Children,2018,7.16,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37395,Zoids Wild,6.29,Unknown,TV,50,OLM,Other,24,PG - Children,2018,5.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35972,Fairy Tail: Final Series,7.55,Fairy Tail Final Series,TV,51,A-1 Pictures#Bridge#CloverWorks,Manga,23,PG-13 - Teens 13 or older,2018,7.53,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37178,Kiratto Pri☆chan,6.93,Unknown,TV,51,Dongwoo A&E#Tatsunoko Production,Game,24,PG - Children,2018,6.83,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37283,Beyblade Burst Chouzetsu,6.3,Beyblade Burst Turbo,TV,51,OLM,Original,24,PG - Children,2018,6.37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37484,Duel Masters!,5.92,Unknown,TV,51,Ascension,Original,24,PG-13 - Teens 13 or older,2018,5.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36934,Captain Tsubasa (2018),7.42,Unknown,TV,52,David Production,Manga,22,G - All Ages,2018,7.37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37476,Cardfight!! Vanguard (2018),6.76,Unknown,TV,52,OLM,Original,23,PG-13 - Teens 13 or older,2018,6.69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37822,Douluo Dalu: Jingying Sai,8.17,Unknown,ONA,52,Sparkly Key Animation Studio,Novel,20,PG-13 - Teens 13 or older,2018,8.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42146,Jingju Mao Zhi Cheng Feng Polang,0,Jing-Ju Cats 3,TV,52,Dazzling Star,Original,12,PG - Children,2018,4.8,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
42761,Baolie Feiche 3: Shou Shen Heti,0,Unknown,ONA,52,Unknown,Original,23,PG - Children,2018,3.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37968,Kirakira Happy★Hirake! Cocotama,0,Unknown,TV,55,OLM,Original,24,PG - Children,2018,5.93,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38022,Monster Strike The Animation,6.61,Monster Strike the Animation,ONA,63,Anima#ILCA,Game,10,PG - Children,2018,6.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38250,Xiao Lu He Xiao Lan,7.61,Beryl and Sapphire,ONA,72,Haoliners Animation League,Web manga,8,PG-13 - Teens 13 or older,2018,7.49,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
36531,Shinkansen Henkei Robo Shinkalion The Animation,6.78,Unknown,TV,76,OLM,Other,24,PG - Children,2018,6.42,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37140,Gegege no Kitarou (2018),7.23,GeGeGe no Kitaro,TV,97,Toei Animation,Manga,23,G - All Ages,2018,6.8,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38138,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong,0,GG Bond Season 14:Dodgeball Legend,TV,104,Unknown,Original,15,G - All Ages,2018,4.78,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36552,Pikachin-Kit,0,Unknown,TV,115,OLM#Shin-Ei Animation,Original,24,PG - Children,2018,4.64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38010,Kaeru Ouji to Imomushi Henry,0,Frog Prince & Henry The Caterpillar,TV,130,Unknown,Other,40,G - All Ages,2018,4.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38715,SD Gundam World: Sangoku Souketsuden,5.74,SD Gundam World:Sangoku Soketsuden,ONA,-1,Sunrise,Original,15,PG - Children,2019,5.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39611,Hametarou,0,Unknown,Special,-1,Unknown,Original,30,G - All Ages,2019,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39659,Chikin Ramen x Gudetama,0,Unknown,ONA,-1,Unknown,Original,52,G - All Ages,2019,4.59,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40029,Broadcast by Bibby,0,Unknown,ONA,-1,Unknown,Original,24,G - All Ages,2019,6.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40034,Tenki no Ko CMs,6.59,Unknown,Special,-1,Enishiya#FILMONY,Original,20,G - All Ages,2019,6.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40351,Pokemon (2019),7.28,Pokemon Journeys:The Series,TV,-1,OLM,Game,23,PG - Children,2019,7.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,6.28,Unknown,TV,-1,OLM,Game,24,Unknown,2019,6.46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41097,Motto Shitte Fukushima!,0,Unknown,ONA,-1,Unknown,Original,6,G - All Ages,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41851,The Girl and the Monster,0,Unknown,ONA,-1,Unknown,Original,44,PG - Children,2019,3.74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42061,Ichiman,0,Unknown,ONA,-1,Unknown,Original,7,G - All Ages,2019,4.41,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42163,Arknights,0,Arknights,ONA,-1,Unknown,Game,30,PG-13 - Teens 13 or older,2019,7.22,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34972,Hakubo,6.37,Twilight,Movie,1,Twilight Studio,Original,52,PG-13 - Teens 13 or older,2019,6.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37286,It's My Life,5.75,It's My Life,OVA,1,Creators in Pack,Manga,14,G - All Ages,2019,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37773,"Yuru Yuri,",7.69,Unknown,OVA,1,Lay-duce,Manga,31,PG-13 - Teens 13 or older,2019,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38011,Hello WeGo!,0,Unknown,Movie,1,Wit Studio,Original,23,Unknown,2019,5.06,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
38012,Toe! Space Attendant Aoi,0,Unknown,Movie,1,Unknown,Original,24,Unknown,2019,5.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38014,Captain Bal,0,Unknown,Movie,1,Unknown,Original,22,Unknown,2019,5.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38081,Girls & Panzer: Saishuushou Part 2,8.04,Unknown,Movie,1,Actas,Original,54,PG-13 - Teens 13 or older,2019,8.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38333,Gochuumon wa Usagi Desu ka??: Sing for You,7.74,Is the Order a Rabbit?? OVA,OVA,1,production doA,4-koma manga,25,PG-13 - Teens 13 or older,2019,7.77,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38393,Senjuushi: Kijuushi-tachi no Happy Birthday!,0,Unknown,OVA,1,TMS Entertainment,Game,24,PG-13 - Teens 13 or older,2019,5.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38558,Laidbackers,6.14,Unknown,Movie,1,Studio Gokumi,Original,58,Unknown,2019,6.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38601,Hangyakusei Million Arthur Special,6.38,Operation Han-Gyaku-Sei Million Arthur Special,Special,1,J.C.Staff,Game,22,PG-13 - Teens 13 or older,2019,6.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38664,Final Fantasy XV: Episode Ardyn - Prologue,6.6,FINAL FANTASY XV:EPISODE ARDYN – PROLOGUE,ONA,1,Satelight,Game,13,PG-13 - Teens 13 or older,2019,6.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38667,W'z Special,5.88,Unknown,Special,1,GoHands,Original,24,PG-13 - Teens 13 or older,2019,5.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38891,Sora no Method: Mou Hitotsu no Negai,7.13,Unknown,ONA,1,Studio 3Hz,Original,29,PG-13 - Teens 13 or older,2019,7.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38915,Kyochuu Rettou,4.46,The Island of Giant Insects,OVA,1,Passione,Manga,22,R+ - Mild Nudity,2019,4.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38921,Tsurune: Kazemai Koukou Kyuudoubu - Yabai,7.12,Unknown,Special,1,Kyoto Animation,Light novel,24,PG-13 - Teens 13 or older,2019,7.16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38999,Watashi ni Tenshi ga Maiorita! Special,7.3,Unknown,Special,1,Doga Kobo,4-koma manga,22,PG-13 - Teens 13 or older,2019,7.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39065,Bokura Mada Underground,7.5,We're Still Underground,Music,1,Wit Studio,Original,5,G - All Ages,2019,7.61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39066,Karakuri Circus (TV): Makuai - Soshite Mata Kaimaku Bell,6.16,Unknown,Special,1,Studio VOLN,Manga,24,PG-13 - Teens 13 or older,2019,6.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39067,Tales of the Rays: Everlasting Destiny,6.06,Tales of the Rays:Everlasting Destiny,ONA,1,Unknown,Game,15,G - All Ages,2019,6.07,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39109,Yuuki no Hana ga Hiraku Toki: Yanase Takashi to Anpanman no Monogatari,0,Unknown,Special,1,Echoes#TMS Entertainment,Novel,55,G - All Ages,2019,6.47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
39239,Sword Art Online: Alicization - Recollection,6.65,Unknown,Special,1,A-1 Pictures,Light novel,24,PG-13 - Teens 13 or older,2019,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39272,Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,0,Genji Fantasy:The Cat Fell in Love With Hikaru Genji,Special,1,Unknown,Novel,20,PG - Children,2019,6.22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39382,Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,6.79,Unknown,OVA,1,Unknown,Manga,25,PG-13 - Teens 13 or older,2019,6.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39435,Oshiri Tantei Movie 1: Curry Naru Jiken,0,Unknown,Movie,1,Unknown,Picture book,29,PG - Children,2019,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39436,Uchi no 3 Shimai Movie,0,Unknown,Movie,1,Unknown,Unknown,15,G - All Ages,2019,4.38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39487,Lupin the IIIrd: Mine Fujiko no Uso,7.28,Unknown,Movie,1,Telecom Animation Film,Manga,57,R+ - Mild Nudity,2019,7.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39495,Totsukuni no Shoujo,7.5,"The Girl From the Other Side:Siúil, a Rún",OVA,1,Wit Studio,Manga,10,G - All Ages,2019,7.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39498,Asobuild Concept Video,5.36,Unknown,ONA,1,Unknown,Original,42,PG - Children,2019,4.23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
39606,Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...,6.93,UzaMaid! My Maid Is Still Seriously Way Too Annoying...,Special,1,Doga Kobo,Manga,24,PG-13 - Teens 13 or older,2019,6.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39607,Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,6.5,That Time I Got Reincarnated as a Slime:Tales - Veldora's Journal,Special,1,Unknown,Manga,23,PG-13 - Teens 13 or older,2019,6.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39638,Choujigen Game Neptune The Animation: Nep no Natsuyasumi,7.16,Unknown,OVA,1,Okuruto Noboru,Game,26,PG-13 - Teens 13 or older,2019,7.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,7.62,Unknown,OVA,1,Bones,Original,24,PG-13 - Teens 13 or older,2019,7.63,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
39652,One Punch Man 2nd Season Commemorative Special,6.79,One Punch Man 2nd Season Commemorative Special,Special,1,Unknown,Web manga,24,R - 17+ (violence & profanity),2019,6.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39689,Nande Koko ni Sensei ga!? Special,6.85,Unknown,Special,1,Tear Studio,Manga,12,R+ - Mild Nudity,2019,6.87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39819,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,7.29,Unknown,OVA,1,Arvo Animation#Silver,Manga,25,PG-13 - Teens 13 or older,2019,7.31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39846,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Special,6.54,Unknown,Special,1,feel.,Visual novel,13,PG-13 - Teens 13 or older,2019,6.59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39862,Tanjou!! KKT21,0,Unknown,ONA,1,Unknown,Original,5,G - All Ages,2019,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39987,Strike Witches: 501 Butai Hasshin Shimasu! Movie,6.52,Unknown,Movie,1,Acca effe#Giga Production,Manga,30,PG-13 - Teens 13 or older,2019,6.57,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39991,Promare: Galo-hen,6.92,Unknown,ONA,1,Trigger,Original,10,PG-13 - Teens 13 or older,2019,6.95,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,Carole & Tuesday: Gus to Roddy no Kaisouroku,6.49,Unknown,Special,1,Bones,Original,22,PG-13 - Teens 13 or older,2019,6.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40002,Shapeshifter,5.49,Unknown,Special,1,Unknown,Original,30,G - All Ages,2019,4.94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40015,Space Shower Man: Legacy for the Future,0,Unknown,Special,1,Unknown,Original,40,G - All Ages,2019,4.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40030,Tayo-ui Jangnangam Eodeubencheo,0,Tayo Mission Ace 2:Tayo's Toy Adventure,Special,1,Unknown,Original,16,G - All Ages,2019,5.29,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
40033,Animagear,5.48,Animagear,ONA,1,Unknown,Original,42,G - All Ages,2019,4.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40064,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II: Past & Future,6.72,Unknown,Special,1,J.C.Staff,Light novel,24,PG-13 - Teens 13 or older,2019,6.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40066,Madoromi no Vevara,6.56,Vevara in Your Dream,ONA,1,Studio Arch Inc.,Original,10,PG - Children,2019,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40076,Hataraku Saibou: Necchuushou - Moshimo Pocari Sweat ga Attara,6.66,Unknown,ONA,1,David Production,Manga,9,PG-13 - Teens 13 or older,2019,6.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40157,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Recap,6.26,Unknown,Special,1,feel.,Visual novel,23,PG-13 - Teens 13 or older,2019,6.33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40172,Lucky☆Orb feat. Hatsune Miku,6.53,Unknown,Music,1,Unknown,Original,5,G - All Ages,2019,6.82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,7.21,Unknown,Special,1,CloverWorks,Game,27,PG-13 - Teens 13 or older,2019,7.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40238,Yumemi no E,0,Dreams into Drawing,Movie,1,Inc.#Yamamura Animation,Novel,10,PG - Children,2019,5.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40239,Arifureta Shokugyou de Sekai Saikyou Recap,5.71,Unknown,Special,1,Asread#White Fox,Light novel,23,PG-13 - Teens 13 or older,2019,5.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40245,Mitaiken Horizon,7.25,Unknown,Music,1,Sunrise,Unknown,8,G - All Ages,2019,7.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san - Hachamecha Kaishingeki,6.54,Unknown,Special,1,J.C.Staff,Manga,8,PG-13 - Teens 13 or older,2019,6.68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40313,Promare: Lio-hen,7.05,Unknown,ONA,1,Trigger,Original,10,PG-13 - Teens 13 or older,2019,7.08,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
40335,Kimi dake ni Motetainda.,0,Unknown,Movie,1,Signal.MD,Original,54,PG-13 - Teens 13 or older,2019,5.99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40361,"Shiro no Kanga""roo"" no Uta",0,"White kanga""roo""'s song",ONA,1,Unknown,Original,48,G - All Ages,2019,3.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40385,Chikai,0,Day of Promise,ONA,1,Unknown,Original,6,G - All Ages,2019,5.98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40394,Zenonzard The Animation Episode 0,6.66,Unknown,ONA,1,8bit,Game,27,PG-13 - Teens 13 or older,2019,6.72,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40405,Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!,5.77,Unknown,Special,1,Millepensee,Light novel,23,R - 17+ (violence & profanity),2019,5.78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40412,Japanda,5.28,Japanda,ONA,1,Fanworks,Original,39,G - All Ages,2019,4.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40430,Uchuu Seibutsu Jirou,0,Unknown,ONA,1,Fanworks,Original,41,G - All Ages,2019,3.59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40431,Starmyu 3rd Season: Encore,0,Unknown,Special,1,Unknown,Original,23,PG-13 - Teens 13 or older,2019,6.81,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40462,Ensemble Stars! Recap Special,6.05,Unknown,Special,1,David Production,Game,23,PG-13 - Teens 13 or older,2019,5.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,6.4,Unknown,Special,1,Sunrise,Unknown,44,PG-13 - Teens 13 or older,2019,6.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40477,Curry Meshi x Zombieland Saga,5.89,Unknown,Special,1,Unknown,Original,31,G - All Ages,2019,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40480,Sound & Fury,6.12,Sound & Fury,Music,1,Unknown,Music,41,R - 17+ (violence & profanity),2019,6.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40489,Sword Art Online: Alicization - War of Underworld Reflection,6.75,Unknown,Special,1,A-1 Pictures,Light novel,24,R - 17+ (violence & profanity),2019,6.78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40495,Tayo-ui Gonglyong Eodeubencheo,0,Tayo's Dino Kingdom Adventure,Special,1,Unknown,Original,17,G - All Ages,2019,4.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40517,Ano Hi no Kokoro wo Toraete,6.01,Unknown,ONA,1,Sunrise,Original,7,G - All Ages,2019,5.98,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40570,The Peak,0,The Peak,ONA,1,Marza Animation Planet,Original,5,G - All Ages,2019,5.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40651,Kandagawa Jet Girls Recap,5.32,Unknown,Special,1,TNK,Original,24,R+ - Mild Nudity,2019,5.23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40660,Start,5.29,Start,ONA,1,Unknown,Original,5,G - All Ages,2019,4.25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40693,The iDOLM@STER Cinderella Girls: Spin-off!,6.3,Unknown,ONA,1,Orange,Game,6,PG-13 - Teens 13 or older,2019,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40711,Gantz x Senran Kagura New Link,5.36,Unknown,ONA,1,Unknown,Original,30,PG-13 - Teens 13 or older,2019,5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40712,Azur Lane Recap,5.71,Unknown,Special,1,Unknown,Game,23,PG-13 - Teens 13 or older,2019,5.71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40769,Rifle Is Beautiful Recap,5.55,Unknown,Special,1,Studio 3Hz,4-koma manga,23,PG-13 - Teens 13 or older,2019,5.48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40780,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana Recap,5.58,Unknown,Special,1,Anima&Co.,Original,23,Unknown,2019,5.47,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40793,Bokutachi no Kidzuki-hen,0,Unknown,ONA,1,Unknown,Original,30,G - All Ages,2019,5.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40799,"Attakai tte, Gohoubi da.",5.84,Unknown,Special,1,Unknown,Original,31,G - All Ages,2019,5.45,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
40807,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,6.54,Unknown,Special,1,Connect,Light novel,23,PG-13 - Teens 13 or older,2019,6.58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,6.15,Unknown,Special,1,White Fox,Light novel,23,PG-13 - Teens 13 or older,2019,6.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.71,Phantasy Star Online 2:Episode Oracle,Special,1,Gonzo,Game,23,PG-13 - Teens 13 or older,2019,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40982,Fate/strange Fake,6.52,Fate/strange Fake,ONA,1,Unknown,Light novel,31,PG-13 - Teens 13 or older,2019,6.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41177,Parade,6.54,Unknown,Music,1,Unknown,Original,5,G - All Ages,2019,6.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41202,"Kokoro Magic ""A to Z""",7.17,Unknown,Music,1,Sunrise,Other,5,G - All Ages,2019,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41335,Kuuchuu Gunkan Atlantis,0,Unknown,Movie,1,Unknown,Original,18,PG-13 - Teens 13 or older,2019,5.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41453,Noctambulist,0,Unknown,Music,1,Unknown,Original,7,G - All Ages,2019,5.79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41570,Kirameki Inokori Daisensou,6.55,Unknown,Music,1,Akatsuki,Original,5,PG-13 - Teens 13 or older,2019,6.79,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
42042,Ojisan to Sakana,0,Unknown,Special,1,Liberty Animation Studio,Other,15,G - All Ages,2019,3.31,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42800,Wild Cleaner,0,Unknown,Special,1,Unknown,Original,10,G - All Ages,2019,4.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42801,Gummies,0,Unknown,Special,1,Unknown,Original,10,G - All Ages,2019,4.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42802,Execute,0,Unknown,Special,1,Unknown,Original,10,G - All Ages,2019,5.21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42807,MTV Town,0,Unknown,Special,1,Unknown,Original,58,G - All Ages,2019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
